type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1,6.7,-1.5141277326297755,0.39,0.7884573603642702,0.22135943621178655,5.0990195135927845,12.328828005937952,0.99346,3.5,0.47,2.302585092994046,0
1,6.1,-0.5108256237659907,0.12,1.0296194171811581,0.22360679774997896,3.3166247903554,8.717797887081348,0.99268,3.42,0.48,2.341805806147327,0
1,6.5,-1.3470736479666092,0.31,0.832909122935104,0.18439088914585774,7.681145747868608,12.041594578792296,0.98944,3.16,0.54,2.517696472610991,0
1,5.0,-1.2378743560016174,0.54,1.9021075263969205,0.18708286933869708,7.3484692283495345,12.449899597988733,0.98976,3.27,0.34,2.5572273113676265,1
1,6.8,-1.5606477482646683,0.26,2.5416019934645457,0.19493588689617927,7.810249675906654,12.328828005937952,0.99523,3.02,0.56,2.3513752571634776,1
1,6.5,-1.3093333199837622,0.26,2.4849066497880004,0.17320508075688773,1.4142135623730951,9.055385138137417,0.99402,3.07,0.36,2.4159137783010487,0
1,5.9,-0.9942522733438669,0.32,0.9555114450274363,0.17029386365926402,6.4031242374328485,10.099504938362077,0.98916,3.41,0.55,2.5416019934645457,1
1,6.2,-1.5606477482646683,0.18,2.533696813957432,0.20976176963403032,7.810249675906654,12.449899597988733,0.99655,3.14,0.52,2.2407096892759584,0
1,6.8,-1.2039728043259361,0.29,1.9740810260220096,0.15811388300841897,5.385164807134504,9.746794344808963,0.99071,3.03,0.32,2.5572273113676265,1
1,7.3,-0.8915981192837836,0.29,1.0296194171811581,0.17888543819998318,5.0990195135927845,8.602325267042627,0.98889,2.96,0.35,2.5649493574615367,1
1,5.4,-1.2039728043259361,0.3,0.7884573603642702,0.17029386365926402,5.0,9.643650760992955,0.98742,3.31,0.4,2.6100697927420065,1
1,6.6,-1.0788096613719298,0.2,0.6931471805599453,0.23021728866442676,5.0990195135927845,10.583005244258363,0.99336,3.32,0.55,2.2082744135228043,0
1,5.6,-1.3862943611198906,0.19,1.2237754316221157,0.22135943621178655,6.48074069840786,12.884098726725126,0.992,3.25,0.43,2.341805806147327,0
1,5.3,-1.2039728043259361,0.3,0.7884573603642702,0.17029386365926402,5.0,9.643650760992955,0.98742,3.31,0.4,2.6100697927420065,1
1,6.9,-0.5447271754416722,0.58,2.2192034840549946,0.17888543819998318,5.385164807134504,13.0,0.99275,3.28,0.44,2.501435951739211,0
1,7.1,-1.6094379124341003,0.27,2.3608540011180215,0.19235384061671346,4.358898943540674,10.246950765959598,0.99444,3.04,0.37,2.3513752571634776,1
1,7.0,-1.5141277326297755,0.26,2.322387720290225,0.16431676725154984,6.082762530298219,11.045361017187261,0.99228,3.06,0.34,2.5257286443082556,1
1,6.4,-1.8325814637483102,0.44,0.7884573603642702,0.22583179581272428,6.244997998398398,11.045361017187261,0.99058,3.11,0.75,2.424802725718295,1
1,6.8,-1.171182981502945,0.3,2.1972245773362196,0.1673320053068151,5.744562646538029,11.045361017187261,0.99164,3.13,0.63,2.533696813957432,1
1,7.6,-1.2039728043259361,0.37,0.9555114450274363,0.2949576240750525,5.196152422706632,13.30413469565007,0.99438,3.09,0.5,2.2823823856765264,0
1,6.0,-1.8325814637483102,0.27,2.5649493574615367,0.17320508075688773,6.244997998398398,9.899494936611665,0.99402,3.15,0.34,2.379546134130174,0
1,7.1,-1.5606477482646683,0.35,1.252762968495368,0.2,6.4031242374328485,13.638181696985855,0.99128,3.32,0.56,2.5257286443082556,0
1,5.6,-1.5606477482646683,0.24,1.6863989535702288,0.16431676725154984,6.082762530298219,12.24744871391589,0.991,3.3,0.31,2.4423470353692043,1
1,7.4,-1.5141277326297755,0.26,2.2823823856765264,0.16431676725154984,4.795831523312719,10.583005244258363,0.9931,2.98,0.41,2.4336133554004498,0
1,6.4,-1.8971199848858813,0.4,0.832909122935104,0.23021728866442676,7.810249675906654,12.083045973594572,0.99112,3.17,0.68,2.3978952727983707,0
1,6.3,-1.5141277326297755,0.34,0.7884573603642702,0.18973665961010275,5.656854249492381,9.797958971132712,0.98961,3.06,0.74,2.451005098112319,0
1,7.0,-1.2039728043259361,0.27,0.9162907318741551,0.27568097504180444,4.898979485566356,12.041594578792296,0.99344,3.1,0.52,2.312535423847214,0
1,7.5,-1.4271163556401458,0.31,2.6461747973841225,0.22360679774997896,5.0990195135927845,13.416407864998739,0.99884,3.05,0.53,2.2082744135228043,0
1,6.6,-1.8971199848858813,0.34,0.6931471805599453,0.19235384061671346,6.708203932499369,8.888194417315589,0.98949,2.96,0.5,2.4595888418037104,0
1,6.7,-1.0788096613719298,0.43,0.9555114450274363,0.2024845673131659,5.385164807134504,10.677078252031311,0.99014,3.23,0.44,2.533696813957432,0
1,7.7,-1.0498221244986778,0.46,2.5494451709255714,0.2966479394838265,7.810249675906654,13.527749258468683,0.99786,2.86,0.47,2.1972245773362196,0
1,6.7,-1.171182981502945,0.09,0.8754687373538999,0.19748417658131498,7.280109889280518,11.874342087037917,0.99206,3.12,0.44,2.312535423847214,0
1,4.7,-0.40047756659712525,0.09,0.6931471805599453,0.1414213562373095,2.23606797749979,3.0,0.98722,3.3,0.34,2.6100697927420065,0
1,6.3,-1.6094379124341003,0.18,2.451005098112319,0.21213203435596426,7.54983443527075,12.609520212918492,0.99666,3.09,0.54,2.2192034840549946,0
1,6.6,-1.2729656758128873,0.23,2.4336133554004498,0.22135943621178655,6.708203932499369,13.784048752090222,0.99754,3.12,0.51,2.174751721484161,0
1,8.5,-1.7147984280919266,0.3,0.7419373447293773,0.1673320053068151,5.830951894845301,9.746794344808963,0.99272,2.83,0.36,2.302585092994046,0
1,6.5,-1.0498221244986778,0.38,2.128231705849268,0.18973665961010275,4.47213595499958,14.0,0.99712,3.47,0.48,2.2082744135228043,0
1,6.8,-1.5141277326297755,0.26,0.7884573603642702,0.2024845673131659,5.385164807134504,13.490737563232042,0.99104,3.04,0.35,2.4159137783010487,0
1,6.3,-1.7147984280919266,0.24,1.4816045409242156,0.23021728866442676,4.47213595499958,10.908712114635714,0.99373,3.11,0.52,2.2192034840549946,0
1,6.6,-1.2039728043259361,0.45,2.1972245773362196,0.19493588689617927,7.3484692283495345,14.142135623730951,0.9956,3.18,0.48,2.2512917986064953,0
1,6.3,-1.0788096613719298,0.27,1.252762968495368,0.15491933384829668,6.324555320336759,12.328828005937952,0.99095,3.35,0.6,2.4765384001174837,1
1,7.7,-1.2039728043259361,0.23,1.0986122886681098,0.260768096208106,5.291502622129181,11.74734012447073,0.99382,3.11,0.62,2.2823823856765264,0
1,7.7,-1.171182981502945,0.23,1.0986122886681098,0.26267851073127396,5.385164807134504,11.575836902790225,0.99382,3.11,0.62,2.2823823856765264,0
1,5.7,-1.3280254529959148,0.28,2.066862759472976,0.18973665961010275,6.782329983125268,12.24744871391589,0.99299,3.36,0.44,2.379546134130174,1
1,5.4,-1.3664917338237108,0.33,0.7884573603642702,0.22583179581272428,5.385164807134504,11.045361017187261,0.99048,3.37,0.66,2.424802725718295,0
1,6.6,-1.3470736479666092,0.28,2.341805806147327,0.1673320053068151,3.605551275463989,11.0,0.99254,3.17,0.34,2.4932054526026954,0
1,4.8,-1.7719568419318752,0.28,1.3609765531356006,0.17320508075688773,4.69041575982343,10.535653752852738,0.9902,3.38,0.34,2.424802725718295,1
1,6.2,-1.6094379124341003,0.33,1.8562979903656263,0.1673320053068151,4.58257569495584,8.660254037844387,0.99012,3.36,0.41,2.6026896854443837,1
1,7.5,-1.2729656758128873,0.41,0.832909122935104,0.20976176963403032,3.3166247903554,11.224972160321824,0.99293,3.28,0.45,2.33214389523559,0
1,7.0,-1.0788096613719298,0.26,2.424802725718295,0.2024845673131659,7.14142842854285,12.884098726725126,0.99382,3.08,0.35,2.451005098112319,0
1,6.5,-1.6607312068216509,0.34,0.9555114450274363,0.17029386365926402,6.244997998398398,10.770329614269007,0.98954,3.21,0.68,2.5257286443082556,0
1,6.0,-1.5606477482646683,0.29,2.6461747973841225,0.20493901531919198,5.291502622129181,11.180339887498949,0.99936,3.39,0.45,2.151762203259462,0
1,6.5,-1.1394342831883648,0.48,2.1972245773362196,0.161245154965971,4.242640687119285,9.38083151964686,0.99144,3.22,0.79,2.5416019934645457,0
1,5.6,-1.3470736479666092,0.18,0.8754687373538999,0.18439088914585774,4.242640687119285,11.61895003862225,0.99174,3.32,0.35,2.322387720290225,0
1,7.0,-1.8971199848858813,0.28,2.7536607123542622,0.22583179581272428,5.385164807134504,12.206555615733702,0.99792,2.96,0.39,2.1972245773362196,1
1,7.4,-1.3093333199837622,0.28,1.0296194171811581,0.2,6.708203932499369,11.0,0.99043,3.02,0.4,2.4765384001174837,0
1,6.8,-1.5141277326297755,0.3,2.451005098112319,0.2645751311064591,8.18535277187245,13.92838827718412,0.99654,2.89,0.42,2.1972245773362196,0
1,6.2,-1.4271163556401458,0.25,2.6026896854443837,0.2345207879911715,6.855654600401044,11.575836902790225,0.99758,3.3,0.51,2.1972245773362196,0
1,6.3,-1.2729656758128873,0.29,2.0541237336955462,0.22583179581272428,6.324555320336759,11.958260743101398,0.99374,3.43,0.59,2.3978952727983707,0
1,5.5,-1.7719568419318752,0.23,1.3609765531356006,0.19748417658131498,3.1622776601683795,10.392304845413264,0.99243,3.28,0.5,2.302585092994046,0
1,6.5,-1.3470736479666092,0.34,0.8754687373538999,0.2,5.0,13.564659966250536,0.99216,3.29,0.46,2.3702437414678603,0
1,6.6,-1.3093333199837622,0.33,0.8754687373538999,0.20493901531919198,4.898979485566356,13.527749258468683,0.99215,3.29,0.46,2.3702437414678603,0
1,5.4,-0.7765287894989963,0.15,1.1314021114911006,0.161245154965971,5.385164807134504,11.40175425099138,0.98953,3.39,0.77,2.5952547069568657,1
1,7.8,-1.6607312068216509,0.32,2.128231705849268,0.1224744871391589,6.855654600401044,11.135528725660043,0.99278,2.99,0.39,2.3978952727983707,0
1,7.8,-1.6094379124341003,0.32,1.791759469228055,0.12649110640673517,5.5677643628300215,10.04987562112089,0.99186,2.99,0.39,2.3978952727983707,0
1,6.1,-1.7719568419318752,0.28,1.252762968495368,0.1673320053068151,4.69041575982343,9.899494936611665,0.99072,3.16,0.37,2.4069451083182885,1
1,7.4,-1.6094379124341003,0.35,1.9600947840472698,0.15811388300841897,3.1622776601683795,6.324555320336759,0.99244,2.79,0.52,2.388762789235098,0
1,6.7,-0.941608539858445,0.24,1.308332819650179,0.130384048104053,4.69041575982343,8.94427190999916,0.99084,3.03,0.37,2.4423470353692043,0
1,6.9,-0.916290731874155,0.17,2.631888840136646,0.1816590212458495,7.681145747868608,13.638181696985855,0.99754,3.08,0.49,2.2407096892759584,0
1,6.3,-1.4271163556401458,0.29,2.6878474937846906,0.18708286933869708,7.280109889280518,11.575836902790225,0.99567,3.17,0.38,2.3608540011180215,0
1,7.4,-1.3093333199837622,0.31,1.2237754316221157,0.11832159566199232,3.872983346207417,11.958260743101398,0.99094,3.03,0.65,2.4849066497880004,0
1,6.1,-1.3093333199837622,0.28,2.379546134130174,0.20493901531919198,7.810249675906654,11.180339887498949,0.99532,3.14,0.42,2.322387720290225,0
1,5.0,-0.4942963218147801,0.12,0.832909122935104,0.09486832980505137,8.06225774829855,10.0,0.9874,3.26,0.37,2.6026896854443837,0
1,6.7,-0.8675005677047231,0.39,2.5726122302071057,0.2,7.810249675906654,15.748015748023622,0.99794,3.31,0.58,2.272125885509337,0
1,6.5,-1.1086626245216111,0.28,1.9600947840472698,0.1341640786499874,6.4031242374328485,10.14889156509222,0.99122,3.24,0.32,2.501435951739211,0
1,6.9,-1.1086626245216111,0.31,2.163323025660538,0.2,5.385164807134504,11.61895003862225,0.99226,3.11,0.57,2.509599262378372,0
1,6.3,-1.8971199848858813,0.3,0.8754687373538999,0.14832396974191325,6.164414002968976,10.0,0.99099,3.42,0.57,2.4336133554004498,1
1,6.5,-1.1394342831883648,0.45,2.163323025660538,0.14832396974191325,5.5677643628300215,9.848857801796104,0.99134,3.2,0.7,2.5416019934645457,1
1,7.4,-1.3862943611198906,0.29,2.0541237336955462,0.1414213562373095,5.5677643628300215,10.63014581273465,0.99338,3.13,0.29,2.379546134130174,0
1,7.6,-1.3093333199837622,0.3,2.322387720290225,0.1341640786499874,4.795831523312719,9.797958971132712,0.9938,3.08,0.29,2.3978952727983707,0
1,6.4,-1.3093333199837622,0.45,2.2300144001592104,0.22360679774997896,7.211102550927978,14.0,0.9955,3.18,0.48,2.2512917986064953,0
1,5.6,-1.6607312068216509,0.31,1.308332819650179,0.16431676725154984,3.3166247903554,10.0,0.98964,3.46,0.4,2.580216829592325,1
1,7.4,-1.2378743560016174,0.48,2.624668592163159,0.19235384061671346,7.842193570679061,13.490737563232042,0.99808,3.02,0.34,2.174751721484161,0
1,6.4,-1.0788096613719298,0.44,2.2192034840549946,0.2073644135332772,7.3484692283495345,14.177446878757825,0.99551,3.18,0.48,2.2512917986064953,0
1,6.6,-1.3093333199837622,0.52,2.2082744135228043,0.20976176963403032,7.280109889280518,14.212670403551895,0.99548,3.18,0.48,2.2512917986064953,0
1,6.6,-1.3470736479666092,0.52,2.2192034840549946,0.216794833886788,7.211102550927978,13.820274961085254,0.99541,3.16,0.47,2.2512917986064953,0
1,6.5,-1.3470736479666092,0.5,2.1972245773362196,0.22583179581272428,6.782329983125268,14.035668847618199,0.99536,3.18,0.47,2.2512917986064953,0
1,6.8,-1.3862943611198906,0.3,2.5494451709255714,0.2073644135332772,7.280109889280518,11.532562594670797,0.99524,3.03,0.58,2.341805806147327,0
1,6.3,-1.1394342831883648,0.26,2.5649493574615367,0.22135943621178655,7.937253933193772,13.038404810405298,0.9961,3.14,0.55,2.2925347571405443,0
1,5.5,-1.4271163556401458,0.45,0.9932517730102833,0.21447610589527216,4.69041575982343,10.63014581273465,0.99224,3.22,0.48,2.302585092994046,0
1,6.6,-2.0402208285265546,0.29,2.7013612129514133,0.23664319132398465,5.744562646538029,9.746794344808963,0.99702,3.17,0.39,2.2407096892759584,0
1,7.0,-0.941608539858445,0.21,2.4595888418037104,0.31304951684997057,3.605551275463989,9.539392014169456,0.99657,3.03,0.47,2.2300144001592104,0
1,7.9,-1.5606477482646683,0.39,1.0986122886681098,0.23874672772626646,4.58257569495584,11.74734012447073,0.99176,3.05,0.52,2.388762789235098,0
1,7.0,-1.2039728043259361,0.28,1.1631508098056809,0.20493901531919198,4.58257569495584,13.30413469565007,0.99166,3.2,0.57,2.4336133554004498,0
1,8.1,-1.6094379124341003,0.3,0.832909122935104,0.18973665961010275,2.6457513110645907,7.0,0.99242,2.99,0.73,2.33214389523559,0
1,8.3,-1.7147984280919266,0.3,0.7419373447293773,0.1816590212458495,4.47213595499958,7.54983443527075,0.99109,3.02,0.51,2.3978952727983707,0
1,7.2,-1.7719568419318752,0.34,2.0014800002101243,0.20493901531919198,4.0,10.535653752852738,0.99278,2.99,0.4,2.379546134130174,0
1,6.8,-1.5606477482646683,0.62,2.0014800002101243,0.2024845673131659,2.6457513110645907,10.63014581273465,0.99358,2.96,0.59,2.322387720290225,0
1,6.9,-1.5606477482646683,0.62,1.9878743481543455,0.20493901531919198,2.6457513110645907,10.44030650891055,0.99358,2.96,0.59,2.322387720290225,0
1,6.8,-1.3470736479666092,0.34,2.7788192719904172,0.2449489742783178,6.48074069840786,12.727922061357855,0.99705,3.24,0.52,2.3513752571634776,0
1,7.2,-1.2729656758128873,0.38,1.0986122886681098,0.22803508501982758,4.795831523312719,12.489995996796797,0.9912,3.13,0.52,2.4069451083182885,0
1,7.4,-1.0788096613719298,0.28,2.5726122302071057,0.22135943621178655,5.5677643628300215,12.206555615733702,0.99677,3.22,0.49,2.33214389523559,0
1,6.3,-0.843970070294529,0.32,2.2823823856765264,0.20493901531919198,4.242640687119285,10.295630140987,0.99172,3.28,0.33,2.5572273113676265,1
1,6.8,-0.8915981192837836,0.3,2.2823823856765264,0.21213203435596426,5.291502622129181,11.445523142259598,0.9953,3.12,0.59,2.2925347571405443,0
1,6.3,-0.916290731874155,0.24,1.8082887711792655,0.18973665961010275,6.557438524302,11.445523142259598,0.99186,3.24,0.44,2.424802725718295,0
1,5.1,-1.0498221244986778,0.26,2.0541237336955462,0.18439088914585774,6.0,10.954451150103322,0.99188,3.38,0.4,2.4423470353692043,0
1,6.3,-1.2039728043259361,0.2,1.547562508716013,0.19748417658131498,5.830951894845301,11.489125293076057,0.99158,3.0,0.38,2.3702437414678603,0
1,6.9,-1.2729656758128873,0.28,2.580216829592325,0.20493901531919198,7.211102550927978,11.789826122551595,0.99522,3.03,0.56,2.341805806147327,0
1,7.0,-1.1086626245216111,0.28,1.9021075263969205,0.1816590212458495,6.244997998398398,14.2828568570857,0.99176,3.17,0.64,2.5257286443082556,0
1,6.7,-1.3470736479666092,0.49,2.2082744135228043,0.22803508501982758,6.928203230275509,14.035668847618199,0.99558,3.19,0.48,2.2512917986064953,0
1,7.3,-1.4271163556401458,0.3,1.252762968495368,0.20493901531919198,5.5677643628300215,10.198039027185569,0.9911,3.05,0.56,2.424802725718295,1
1,6.7,-0.7765287894989963,0.21,1.6094379124341003,0.18439088914585774,3.4641016151377544,9.38083151964686,0.99016,3.26,0.54,2.5649493574615367,0
1,5.1,-1.4696759700589417,0.18,0.6931471805599453,0.23021728866442676,3.605551275463989,9.9498743710662,0.98956,3.22,0.39,2.4423470353692043,0
1,7.1,-0.8209805520698302,0.23,1.916922612182061,0.18708286933869708,4.898979485566356,10.0,0.99062,3.15,0.57,2.580216829592325,1
1,4.8,-1.3470736479666092,0.23,2.451005098112319,0.18439088914585774,4.795831523312719,10.535653752852738,0.99274,3.46,0.28,2.4423470353692043,1
1,6.8,-1.171182981502945,0.19,1.5040773967762742,0.29325756597230357,5.477225575051661,11.40175425099138,0.993,2.83,0.44,2.2617630984737906,0
1,6.5,-0.8915981192837836,0.22,1.7578579175523736,0.22803508501982758,7.0,11.916375287812984,0.9946,3.14,0.62,2.2192034840549946,0
1,6.2,-1.171182981502945,0.23,1.4586150226995167,0.22803508501982758,5.830951894845301,10.63014581273465,0.99429,3.16,0.48,2.128231705849268,0
1,8.0,-1.3093333199837622,0.33,0.7884573603642702,0.22360679774997896,6.4031242374328485,10.14889156509222,0.99002,3.0,0.45,2.517696472610991,0
1,6.7,-0.9942522733438669,0.25,1.252762968495368,0.1673320053068151,4.898979485566356,9.16515138991168,0.9909,3.14,0.36,2.4595888418037104,0
1,6.6,-1.5606477482646683,0.5,2.272125885509337,0.18973665961010275,6.4031242374328485,13.820274961085254,0.99294,2.96,0.56,2.3978952727983707,0
1,7.5,-1.3470736479666092,0.31,0.9555114450274363,0.17888543819998318,6.0,10.44030650891055,0.99044,2.97,0.43,2.4765384001174837,0
1,7.5,-1.0788096613719298,0.28,1.6094379124341003,0.1673320053068151,6.782329983125268,10.0,0.98958,3.2,0.5,2.580216829592325,1
1,6.7,-1.4271163556401458,0.32,2.302585092994046,0.15165750888103102,4.47213595499958,10.44030650891055,0.99262,3.34,0.35,2.533696813957432,0
1,8.2,-1.171182981502945,0.43,2.0794415416798357,0.216794833886788,4.242640687119285,9.327379053088816,0.99628,3.23,0.64,2.3608540011180215,0
1,5.9,-1.7719568419318752,0.29,1.410986973710262,0.17320508075688773,5.656854249492381,11.090536506409418,0.98913,3.41,0.33,2.617395832834079,1
1,5.9,-1.6094379124341003,0.23,0.9162907318741551,0.19235384061671346,6.164414002968976,9.643650760992955,0.99021,3.36,0.49,2.4849066497880004,0
1,6.6,-1.1394342831883648,0.26,1.7227665977411035,0.17606816861659008,5.0990195135927845,10.954451150103322,0.99198,3.4,0.73,2.5257286443082556,1
1,5.9,-2.120263536200091,0.27,1.7578579175523736,0.17320508075688773,6.324555320336759,10.488088481701515,0.99226,3.55,0.68,2.4932054526026954,0
1,5.9,-1.7147984280919266,0.29,1.7227665977411035,0.17888543819998318,8.246211251235321,11.704699910719626,0.99159,3.21,0.38,2.424802725718295,0
1,5.4,-1.7719568419318752,0.27,1.308332819650179,0.22135943621178655,5.291502622129181,10.198039027185569,0.99224,3.46,0.55,2.33214389523559,0
1,6.1,-1.5606477482646683,0.3,1.9878743481543455,0.19748417658131498,6.855654600401044,11.661903789690601,0.99068,3.27,0.31,2.5416019934645457,0
1,7.3,-1.3862943611198906,0.26,2.1041341542702074,0.21908902300206645,7.211102550927978,14.38749456993816,0.99587,3.12,0.37,2.2192034840549946,0
1,6.6,-0.941608539858445,0.22,1.6094379124341003,0.19493588689617927,4.123105625617661,9.899494936611665,0.99018,3.25,0.53,2.5649493574615367,1
1,6.0,-1.171182981502945,0.38,1.7578579175523736,0.2,6.4031242374328485,10.04987562112089,0.98968,3.24,0.56,2.5726122302071057,0
1,8.4,-1.4696759700589417,0.32,0.832909122935104,0.21908902300206645,7.681145747868608,10.63014581273465,0.99178,3.1,0.55,2.3978952727983707,0
1,6.1,-1.4696759700589417,0.27,2.379546134130174,0.2345207879911715,8.602325267042627,11.575836902790225,0.99534,3.16,0.4,2.322387720290225,0
